1667523600000,20280.85000000,20312.70000000,20280.08000000,20305.28000000,979.51030000,1667523899999,19881003.44743490,24502,528.91590000,10735523.44764920,0
1667523900000,20305.80000000,20319.33000000,20286.83000000,20288.49000000,962.99746000,1667524199999,19552284.65208680,24465,501.79723000,10188608.78455020,0
1667524200000,20287.91000000,20290.09000000,20264.00000000,20266.06000000,759.30554000,1667524499999,15395909.26447710,20644,347.63208000,7048760.47289290,0
1667524500000,20266.06000000,20271.79000000,20257.81000000,20266.58000000,864.51389000,1667524799999,17518208.75315880,21530,410.43212000,8317001.42421620,0
1667524800000,20266.58000000,20276.46000000,20259.33000000,20259.93000000,637.18737000,1667525099999,12913115.40336250,17738,306.93620000,6220469.08459180,0
1667525100000,20259.36000000,20265.90000000,20245.00000000,20255.37000000,788.31085000,1667525399999,15967780.54820820,20420,349.02319000,7069851.65814370,0
1667525400000,20255.37000000,20274.93000000,20251.26000000,20265.75000000,932.74877000,1667525699999,18900506.04466340,22816,476.05723000,9646601.70625370,0
1667525700000,20266.21000000,20282.95000000,20264.54000000,20273.78000000,682.73372000,1667525999999,13843075.88385420,18840,365.59561000,7412809.74301950,0
1667526000000,20273.11000000,20277.84000000,20264.37000000,20275.19000000,610.35876000,1667526299999,12372535.16685210,16651,296.86857000,6017859.66102670,0
1667526300000,20276.02000000,20282.69000000,20268.73000000,20281.70000000,570.41740000,1667526599999,11565623.08699690,15924,296.43609000,6010606.35720120,0
1667526600000,20281.93000000,20287.13000000,20273.06000000,20284.13000000,533.68659000,1667526899999,10823035.74965660,15175,254.32183000,5157680.81325850,0
1667526900000,20284.13000000,20288.93000000,20271.00000000,20287.09000000,669.19417000,1667527199999,13571256.55763020,17409,346.34759000,7024055.94201800,0
1667527200000,20287.46000000,20292.98000000,20283.48000000,20285.34000000,647.41519000,1667527499999,13135154.85500290,16961,337.32086000,6843881.69162010,0
1667527500000,20285.34000000,20306.53000000,20273.52000000,20294.10000000,963.94370000,1667527799999,19560227.15156280,22187,504.38868000,10235291.10272080,0
1667527800000,20294.10000000,20309.00000000,20284.00000000,20303.43000000,957.47318000,1667528099999,19434601.33767810,21177,515.90045000,10471831.02740800,0
1667528100000,20304.00000000,20315.74000000,20287.63000000,20291.45000000,1189.26817000,1667528399999,24139755.80571870,25132,591.79994000,12012631.08695200,0
1667528400000,20291.91000000,20292.94000000,20275.00000000,20290.62000000,930.37004000,1667528699999,18871448.99079520,21907,467.07741000,9474271.80422220,0
1667528700000,20290.62000000,20300.85000000,20285.00000000,20295.87000000,549.90439000,1667528999999,11159784.80874960,16397,266.58220000,5410151.06562590,0
1667529000000,20295.87000000,20300.80000000,20278.25000000,20282.49000000,818.05971000,1667529299999,16599626.04169150,20071,381.33611000,7738168.97061440,0
1667529300000,20282.15000000,20300.00000000,20276.01000000,20291.83000000,772.65643000,1667529599999,15675578.91103700,18752,392.71329000,7967448.96291060,0
1667529600000,20291.83000000,20305.63000000,20290.01000000,20304.90000000,728.09915000,1667529899999,14777215.57093610,17417,378.67132000,7685439.29625720,0
1667529900000,20304.90000000,20310.54000000,20293.41000000,20296.36000000,707.73031000,1667530199999,14368797.92448010,18685,360.34984000,7316181.48482270,0
1667530200000,20296.73000000,20315.21000000,20296.26000000,20313.74000000,560.35576000,1667530499999,11379270.99186530,15564,298.73949000,6066667.64392250,0
1667530500000,20313.24000000,20326.09000000,20310.21000000,20312.30000000,924.29009000,1667530799999,18778837.96109820,23017,501.44821000,10188114.50605940,0
1667530800000,20312.30000000,20330.16000000,20310.20000000,20311.63000000,870.19641000,1667531099999,17683660.52689400,22510,430.46087000,8747745.69815010,0
1667531100000,20311.11000000,20313.82000000,20286.91000000,20289.30000000,829.94592000,1667531399999,16847726.09284760,19462,370.60849000,7523381.72543170,0
1667531400000,20289.32000000,20298.23000000,20279.75000000,20294.12000000,917.54667000,1667531699999,18615400.86982460,21768,476.00182000,9657318.70388820,0
